,X,Y
6313, 13050, 26103
6314, 19404, 38811
6315, 17295, 34593
6316, 10061, 20125
6317, 9713, 19429
6318, 19354, 38711
6319, 22606, 45215
6320, 20951, 41905
6321, 1805, 3613
6322, 5687, 11377
6323, 8762, 17527
6324, 16399, 32801
6325, 29154, 58311
6326, 1955, 3913
6327, 7455, 14913
6328, 3875, 7753
6329, 15779, 31561
6330, 4266, 8535
6331, 573, 1149
6332, 29005, 58013
6333, 20515, 41033
6334, 2417, 4837
6335, 27268, 54539
6336, 13573, 27149
6337, 3658, 7319
6338, 4688, 9379
6339, 26670, 53343
6340, 19573, 39149
6341, 2794, 5591
6342, 431, 865
6343, 16749, 33501
6344, 26925, 53853
6345, 931, 1865
6346, 18260, 36523
6347, 10872, 21747
6348, 24, 51
6349, 9476, 18955
6350, 7180, 14363
6351, 16384, 32771
6352, 18862, 37727
6353, 23026, 46055
6354, 14183, 28369
6355, 29111, 58225
6356, 4716, 9435
6357, 10830, 21663
6358, 1193, 2389
6359, 227, 457
6360, 28545, 57093
6361, 27858, 55719
6362, 23614, 47231
6363, 11087, 22177
6364, 11211, 22425
6365, 20540, 41083
6366, 25710, 51423
6367, 2484, 4971
6368, 257, 517
6369, 2687, 5377
6370, 18450, 36903
6371, 2838, 5679
6372, 28978, 57959
6373, 26198, 52399
6374, 12726, 25455
6375, 11169, 22341
6376, 21614, 43231
6377, 22090, 44183
6378, 23583, 47169
6379, 26582, 53167
6380, 28355, 56713
6381, 5814, 11631
6382, 686, 1375
6383, 23504, 47011
6384, 8811, 17625
6385, 7481, 14965
6386, 3877, 7757
6387, 26572, 53147
6388, 4675, 9353
6389, 347, 697
6390, 23514, 47031
6391, 2232, 4467
6392, 18559, 37121
6393, 8804, 17611
6394, 17386, 34775
6395, 2043, 4089
6396, 13724, 27451
6397, 26265, 52533
6398, 28640, 57283
6399, 15814, 31631
6400, 7063, 14129
6401, 23944, 47891
6402, 12214, 24431
6403, 12953, 25909
6404, 14685, 29373
6405, 17335, 34673
6406, 8682, 17367
6407, 17401, 34805
6408, 19074, 38151
6409, 18616, 37235
6410, 20693, 41389
6411, 18353, 36709
6412, 12085, 24173
6413, 26448, 52899
6414, 14905, 29813
6415, 14918, 29839
6416, 20596, 41195
6417, 2264, 4531
6418, 29977, 59957
6419, 7552, 15107
6420, 5244, 10491
6421, 690, 1383
6422, 27085, 54173
6423, 8229, 16461
6424, 596, 1195
6425, 26144, 52291
6426, 20565, 41133
6427, 29448, 58899
6428, 7338, 14679
6429, 2434, 4871
6430, 26862, 53727
6431, 28482, 56967
6432, 27438, 54879
6433, 5279, 10561
6434, 8931, 17865
6435, 29120, 58243
6436, 3038, 6079
6437, 3670, 7343
6438, 9638, 19279
6439, 4094, 8191
6440, 23249, 46501
6441, 19637, 39277
6442, 28703, 57409
6443, 2577, 5157
6444, 8536, 17075
6445, 5913, 11829
6446, 580, 1163
6447, 7659, 15321
6448, 11314, 22631
6449, 13207, 26417
6450, 17642, 35287
6451, 8155, 16313
6452, 4607, 9217
6453, 25499, 51001
6454, 9178, 18359
6455, 1827, 3657
6456, 15863, 31729
6457, 5071, 10145
6458, 3624, 7251
6459, 1774, 3551
6460, 4828, 9659
6461, 17215, 34433
6462, 20672, 41347
6463, 15025, 30053
6464, 14893, 29789
6465, 26042, 52087
6466, 2578, 5159
6467, 20370, 40743
6468, 29597, 59197
6469, 17787, 35577
6470, 24336, 48675
6471, 18742, 37487
6472, 916, 1835
6473, 10249, 20501
6474, 2213, 4429
6475, 25343, 50689
6476, 18707, 37417
6477, 14939, 29881
6478, 13096, 26195
6479, 2070, 4143
6480, 29197, 58397
6481, 2112, 4227
6482, 24128, 48259
6483, 28645, 57293
6484, 10164, 20331
6485, 766, 1535
6486, 20011, 40025
6487, 26105, 52213
6488, 16706, 33415
6489, 23353, 46709
6490, 3594, 7191
6491, 9958, 19919
6492, 28186, 56375
6493, 12823, 25649
6494, 27775, 55553
6495, 28827, 57657
6496, 14078, 28159
6497, 26018, 52039
6498, 9850, 19703
6499, 18199, 36401
6500, 8066, 16135
6501, 1854, 3711
6502, 13392, 26787
6503, 23851, 47705
6504, 1681, 3365
6505, 29819, 59641
6506, 27918, 55839
6507, 1362, 2727
6508, 20046, 40095
6509, 1068, 2139
6510, 29708, 59419
6511, 736, 1475
6512, 17006, 34015
6513, 17817, 35637
6514, 9413, 18829
6515, 679, 1361
6516, 5764, 11531
6517, 13139, 26281
6518, 28901, 57805
6519, 25759, 51521
6520, 2764, 5531
6521, 16422, 32847
6522, 25764, 51531
6523, 13558, 27119
6524, 10316, 20635
6525, 2132, 4267
6526, 17747, 35497
6527, 5510, 11023
6528, 29704, 59411
6529, 2031, 4065
6530, 2308, 4619
6531, 18263, 36529
6532, 25206, 50415
6533, 23158, 46319
6534, 20367, 40737
6535, 28005, 56013
6536, 7985, 15973
6537, 8148, 16299
6538, 29698, 59399
6539, 27811, 55625
6540, 1985, 3973
6541, 4198, 8399
6542, 12313, 24629
6543, 3391, 6785
6544, 8635, 17273
6545, 2364, 4731
6546, 31, 65
6547, 16680, 33363
6548, 17237, 34477
6549, 26081, 52165
6550, 22579, 45161
6551, 13262, 26527
6552, 2045, 4093
6553, 6750, 13503
6554, 10910, 21823
6555, 1833, 3669
6556, 24410, 48823
6557, 3132, 6267
6558, 10339, 20681
6559, 25084, 50171
6560, 26547, 53097
6561, 26873, 53749
6562, 28696, 57395
6563, 13147, 26297
6564, 13151, 26305
6565, 6876, 13755
6566, 7925, 15853
6567, 20331, 40665
6568, 637, 1277
6569, 27612, 55227
6570, 763, 1529
6571, 18793, 37589
6572, 17637, 35277
6573, 20415, 40833
6574, 5750, 11503
6575, 12013, 24029
6576, 814, 1631
6577, 6527, 13057
6578, 23542, 47087
6579, 2160, 4323
6580, 14097, 28197
6581, 8177, 16357
6582, 5179, 10361
6583, 17164, 34331
6584, 2621, 5245
6585, 5544, 11091
6586, 1903, 3809
6587, 26500, 53003
6588, 21805, 43613
6589, 6168, 12339
6590, 9944, 19891
6591, 17028, 34059
6592, 27751, 55505
6593, 14839, 29681
6594, 27085, 54173
6595, 25130, 50263
6596, 11559, 23121
6597, 3305, 6613
6598, 21673, 43349
6599, 3268, 6539
6600, 10507, 21017
6601, 28251, 56505
6602, 22574, 45151
6603, 5340, 10683
6604, 14864, 29731
6605, 7087, 14177
6606, 6733, 13469
6607, 11890, 23783
6608, 4797, 9597
6609, 20890, 41783
6610, 10227, 20457
6611, 10632, 21267
6612, 7838, 15679
6613, 1435, 2873
6614, 1013, 2029
6615, 13796, 27595
6616, 18164, 36331
6617, 12750, 25503
6618, 1567, 3137
6619, 5137, 10277
6620, 28587, 57177
6621, 6703, 13409
6622, 5593, 11189
6623, 22439, 44881
6624, 16524, 33051
6625, 21730, 43463
6626, 23804, 47611
6627, 7884, 15771
6628, 3764, 7531
6629, 5090, 10183
6630, 26324, 52651
6631, 25339, 50681
6632, 1301, 2605
6633, 4377, 8757
6634, 390, 783
6635, 18180, 36363
6636, 5211, 10425
6637, 27776, 55555
6638, 29379, 58761
6639, 1620, 3243
6640, 8514, 17031
6641, 13703, 27409
6642, 22461, 44925
6643, 26999, 54001
6644, 19174, 38351
6645, 9143, 18289
6646, 7962, 15927
6647, 25563, 51129
6648, 22410, 44823
6649, 17046, 34095
6650, 19287, 38577
6651, 16087, 32177
6652, 14525, 29053
6653, 5323, 10649
6654, 3727, 7457
6655, 187, 377
6656, 1674, 3351
6657, 29314, 58631
6658, 16204, 32411
6659, 10314, 20631
6660, 15088, 30179
6661, 10002, 20007
6662, 3997, 7997
6663, 17301, 34605
6664, 16786, 33575
6665, 4573, 9149
6666, 14953, 29909
6667, 19434, 38871
6668, 12206, 24415
6669, 20088, 40179
6670, 6914, 13831
6671, 25885, 51773
6672, 14419, 28841
6673, 10253, 20509
6674, 25341, 50685
6675, 325, 653
6676, 12495, 24993
6677, 23549, 47101
6678, 25154, 50311
6679, 22651, 45305
6680, 14695, 29393
6681, 28617, 57237
6682, 5471, 10945
6683, 3550, 7103
6684, 24140, 48283
6685, 7730, 15463
6686, 28194, 56391
6687, 9691, 19385
6688, 17610, 35223
6689, 8095, 16193
6690, 2662, 5327
6691, 12715, 25433
6692, 14529, 29061
6693, 20928, 41859
6694, 19757, 39517
6695, 21532, 43067
6696, 11865, 23733
6697, 625, 1253
6698, 3567, 7137
6699, 917, 1837
6700, 3058, 6119
6701, 25057, 50117
6702, 21042, 42087
6703, 11604, 23211
6704, 20570, 41143
6705, 24563, 49129
6706, 17755, 35513
6707, 7675, 15353
6708, 26947, 53897
6709, 948, 1899
6710, 25284, 50571
6711, 21323, 42649
6712, 19956, 39915
6713, 13615, 27233
6714, 1550, 3103
6715, 6959, 13921
6716, 12862, 25727
6717, 24749, 49501
6718, 21945, 43893
6719, 9212, 18427
6720, 26034, 52071
6721, 15617, 31237
6722, 15345, 30693
6723, 25079, 50161
6724, 13073, 26149
6725, 13107, 26217
6726, 25003, 50009
6727, 28184, 56371
6728, 21508, 43019
6729, 18587, 37177
6730, 24561, 49125
6731, 16909, 33821
6732, 19725, 39453
6733, 23297, 46597
6734, 7034, 14071
6735, 82, 167
6736, 17854, 35711
6737, 26626, 53255
6738, 2382, 4767
6739, 24736, 49475
6740, 12585, 25173
6741, 25525, 51053
6742, 1224, 2451
6743, 18387, 36777
6744, 23191, 46385
6745, 25231, 50465
6746, 19981, 39965
6747, 29905, 59813
6748, 10877, 21757
6749, 6788, 13579
6750, 10876, 21755
6751, 24792, 49587
6752, 14251, 28505
6753, 2623, 5249
6754, 21910, 43823
6755, 21558, 43119
6756, 919, 1841
6757, 2436, 4875
6758, 21312, 42627
6759, 7951, 15905
6760, 10746, 21495
6761, 7716, 15435
6762, 8983, 17969
6763, 20315, 40633
6764, 15081, 30165
6765, 545, 1093
6766, 15875, 31753
6767, 2094, 4191
6768, 22759, 45521
6769, 7938, 15879
6770, 4623, 9249
6771, 24124, 48251
6772, 26984, 53971
6773, 6585, 13173
6774, 28792, 57587
6775, 23964, 47931
6776, 2233, 4469
6777, 7090, 14183
6778, 8707, 17417
6779, 7372, 14747
6780, 24815, 49633
6781, 7679, 15361
6782, 5524, 11051
6783, 246, 495
6784, 27934, 55871
6785, 28595, 57193
6786, 23805, 47613
6787, 6001, 12005
6788, 1947, 3897
6789, 1627, 3257
6790, 27668, 55339
6791, 10379, 20761
6792, 2979, 5961
6793, 4308, 8619
6794, 19976, 39955
6795, 26502, 53007
6796, 16749, 33501
6797, 13192, 26387
6798, 17653, 35309
6799, 25568, 51139
6800, 11837, 23677
6801, 14267, 28537
6802, 1973, 3949
6803, 8152, 16307
6804, 5866, 11735
6805, 11317, 22637
6806, 4602, 9207
6807, 28717, 57437
6808, 26051, 52105
6809, 22625, 45253
6810, 15001, 30005
6811, 2345, 4693
6812, 4990, 9983
6813, 20838, 41679
6814, 1065, 2133
6815, 23774, 47551
6816, 7281, 14565
6817, 27283, 54569
6818, 23501, 47005
6819, 11952, 23907
6820, 22021, 44045
6821, 1280, 2563
6822, 14926, 29855
6823, 19, 41
6824, 14439, 28881
6825, 626, 1255
6826, 23405, 46813
6827, 14998, 29999
6828, 28800, 57603
6829, 24448, 48899
6830, 2631, 5265
6831, 15137, 30277
6832, 20008, 40019
6833, 14580, 29163
6834, 27417, 54837
6835, 8826, 17655
6836, 25238, 50479
6837, 16500, 33003
6838, 6518, 13039
6839, 3854, 7711
6840, 25371, 50745
6841, 25698, 51399
6842, 21623, 43249
6843, 9199, 18401
6844, 9233, 18469
6845, 12032, 24067
6846, 10082, 20167
6847, 281, 565
6848, 16398, 32799
6849, 8408, 16819
6850, 24495, 48993
6851, 4345, 8693
6852, 16221, 32445
6853, 2651, 5305
6854, 4119, 8241
6855, 20272, 40547
6856, 21422, 42847
6857, 10440, 20883
6858, 18925, 37853
6859, 27796, 55595
6860, 1756, 3515
6861, 2639, 5281
6862, 177, 357
6863, 29815, 59633
6864, 9488, 18979
6865, 2119, 4241
6866, 19427, 38857
6867, 22317, 44637
6868, 6484, 12971
6869, 4029, 8061
6870, 1509, 3021
6871, 2200, 4403
6872, 22059, 44121
6873, 24445, 48893
6874, 12356, 24715
6875, 19238, 38479
6876, 6287, 12577
6877, 17686, 35375
6878, 29800, 59603
6879, 11822, 23647
6880, 13915, 27833
6881, 5962, 11927
6882, 1306, 2615
6883, 10582, 21167
6884, 6075, 12153
6885, 3811, 7625
6886, 918, 1839
6887, 29544, 59091
6888, 25824, 51651
6889, 3484, 6971
6890, 7217, 14437
6891, 5511, 11025
6892, 15352, 30707
6893, 19518, 39039
6894, 8140, 16283
6895, 10861, 21725
6896, 861, 1725
6897, 13322, 26647
6898, 15802, 31607
6899, 8950, 17903
6900, 11276, 22555
6901, 26455, 52913
6902, 28414, 56831
6903, 13282, 26567
6904, 810, 1623
6905, 15740, 31483
6906, 4777, 9557
6907, 20694, 41391
6908, 6882, 13767
6909, 13808, 27619
6910, 9315, 18633
6911, 22693, 45389
6912, 16834, 33671
6913, 9904, 19811
6914, 16711, 33425
6915, 22222, 44447
6916, 25095, 50193
6917, 10721, 21445
6918, 28404, 56811
6919, 2326, 4655
6920, 22373, 44749
6921, 3767, 7537
6922, 22752, 45507
6923, 16759, 33521
6924, 11308, 22619
6925, 20885, 41773
6926, 704, 1411
6927, 11144, 22291
6928, 7543, 15089
6929, 24438, 48879
6930, 22598, 45199
6931, 24287, 48577
6932, 12198, 24399
6933, 10379, 20761
6934, 29019, 58041
6935, 23780, 47563
6936, 26383, 52769
6937, 17957, 35917
6938, 17485, 34973
6939, 1496, 2995
6940, 961, 1925
6941, 14294, 28591
6942, 13434, 26871
6943, 10503, 21009
6944, 2217, 4437
6945, 1699, 3401
6946, 20045, 40093
6947, 27753, 55509
6948, 17705, 35413
6949, 1693, 3389
6950, 28760, 57523
6951, 13647, 27297
6952, 1397, 2797
6953, 24033, 48069
6954, 2723, 5449
6955, 28780, 57563
6956, 27791, 55585
6957, 23196, 46395
6958, 26692, 53387
6959, 1314, 2631
6960, 3014, 6031
6961, 22146, 44295
6962, 14128, 28259
6963, 22511, 45025
6964, 23819, 47641
6965, 18593, 37189
6966, 16977, 33957
6967, 22615, 45233
6968, 9140, 18283
6969, 5442, 10887
6970, 4569, 9141
6971, 964, 1931
6972, 9380, 18763
6973, 5392, 10787
6974, 26069, 52141
6975, 1706, 3415
6976, 5498, 10999
6977, 6012, 12027
6978, 16133, 32269
6979, 12592, 25187
6980, 3081, 6165
6981, 25695, 51393
6982, 27115, 54233
6983, 4621, 9245
6984, 521, 1045
6985, 225, 453
6986, 16418, 32839
6987, 5743, 11489
6988, 16651, 33305
6989, 15259, 30521
6990, 5105, 10213
6991, 19794, 39591
6992, 19123, 38249
6993, 17400, 34803
6994, 1264, 2531
6995, 20270, 40543
6996, 4385, 8773
6997, 20705, 41413
6998, 26122, 52247
6999, 14786, 29575
7000, 5040, 10083
7001, 6809, 13621
7002, 19444, 38891
7003, 6416, 12835
7004, 13283, 26569
7005, 11237, 22477
7006, 15773, 31549
7007, 25001, 50005
7008, 22172, 44347
7009, 20081, 40165
7010, 13590, 27183
7011, 24618, 49239
7012, 9615, 19233
7013, 5743, 11489
7014, 468, 939
7015, 16903, 33809
7016, 1271, 2545
7017, 20865, 41733
7018, 3076, 6155
7019, 7047, 14097
7020, 4487, 8977
7021, 23769, 47541
7022, 25118, 50239
7023, 3856, 7715
7024, 15012, 30027
7025, 9886, 19775
7026, 17597, 35197
7027, 1141, 2285
7028, 19665, 39333
7029, 24210, 48423
7030, 9390, 18783
7031, 18605, 37213
7032, 107, 217
7033, 6643, 13289
7034, 18247, 36497
7035, 23798, 47599
7036, 24726, 49455
7037, 28319, 56641
7038, 1274, 2551
7039, 7929, 15861
7040, 7799, 15601
7041, 18811, 37625
7042, 22058, 44119
7043, 10336, 20675
7044, 9380, 18763
7045, 1044, 2091
7046, 8764, 17531
7047, 9925, 19853
7048, 2472, 4947
7049, 2135, 4273
7050, 1266, 2535
7051, 23485, 46973
7052, 27116, 54235
7053, 15007, 30017
7054, 2244, 4491
7055, 24085, 48173
7056, 8194, 16391
7057, 20798, 41599
7058, 16048, 32099
7059, 91, 185
7060, 13572, 27147
7061, 8958, 17919
7062, 2660, 5323
7063, 160, 323
7064, 5965, 11933
7065, 11031, 22065
7066, 23673, 47349
7067, 25981, 51965
7068, 2213, 4429
7069, 25476, 50955
7070, 18707, 37417
7071, 11348, 22699
7072, 9075, 18153
7073, 1377, 2757
7074, 19430, 38863
7075, 11480, 22963
7076, 16430, 32863
7077, 10392, 20787
7078, 1051, 2105
7079, 21968, 43939
7080, 20245, 40493
7081, 1724, 3451
7082, 17811, 35625
7083, 10008, 20019
7084, 1264, 2531
7085, 25909, 51821
7086, 22171, 44345
7087, 3304, 6611
7088, 9014, 18031
7089, 27294, 54591
7090, 5024, 10051
7091, 88, 179
7092, 4768, 9539
7093, 25451, 50905
7094, 26453, 52909
7095, 4388, 8779
7096, 27070, 54143
7097, 14799, 29601
7098, 26675, 53353
7099, 15533, 31069
7100, 11768, 23539
7101, 9437, 18877
7102, 23313, 46629
7103, 13889, 27781
7104, 2760, 5523
7105, 21229, 42461
7106, 17396, 34795
7107, 1180, 2363
7108, 21270, 42543
7109, 4929, 9861
7110, 1016, 2035
7111, 6319, 12641
7112, 14612, 29227
7113, 17128, 34259
7114, 27792, 55587
7115, 16800, 33603
7116, 5644, 11291
7117, 227, 457
7118, 7994, 15991
7119, 8721, 17445
7120, 20646, 41295
7121, 28039, 56081
7122, 29494, 58991
7123, 2725, 5453
7124, 21134, 42271
7125, 1010, 2023
7126, 20393, 40789
7127, 24000, 48003
7128, 27942, 55887
7129, 1505, 3013
7130, 19229, 38461
7131, 24719, 49441
7132, 328, 659
7133, 24817, 49637
7134, 20507, 41017
7135, 7497, 14997
7136, 12910, 25823
7137, 22245, 44493
7138, 28668, 57339
7139, 15028, 30059
7140, 23621, 47245
7141, 26456, 52915
7142, 22524, 45051
7143, 27882, 55767
7144, 25663, 51329
7145, 23507, 47017
7146, 7312, 14627
7147, 25437, 50877
7148, 13720, 27443
7149, 17905, 35813
7150, 20218, 40439
7151, 22553, 45109
7152, 6332, 12667
7153, 10432, 20867
7154, 4378, 8759
7155, 9289, 18581
7156, 1463, 2929
7157, 20843, 41689
7158, 7047, 14097
7159, 2253, 4509
7160, 1469, 2941
7161, 8982, 17967
7162, 27102, 54207
7163, 17194, 34391
7164, 11275, 22553
7165, 23050, 46103
7166, 346, 695
7167, 194, 391
7168, 7485, 14973
7169, 2578, 5159
7170, 1445, 2893
7171, 20006, 40015
7172, 2418, 4839
7173, 23588, 47179
7174, 4078, 8159
7175, 1034, 2071
7176, 23549, 47101
7177, 20292, 40587
7178, 1804, 3611
7179, 14424, 28851
7180, 29869, 59741
7181, 166, 335
7182, 8450, 16903
7183, 7559, 15121
7184, 20447, 40897
7185, 16147, 32297
7186, 9459, 18921
7187, 17996, 35995
7188, 24834, 49671
7189, 28045, 56093
7190, 26391, 52785
7191, 15714, 31431
7192, 20603, 41209
7193, 1030, 2063
7194, 11551, 23105
7195, 19079, 38161
7196, 15514, 31031
7197, 26222, 52447
7198, 3062, 6127
7199, 2247, 4497
7200, 1741, 3485
7201, 14652, 29307
7202, 16024, 32051
7203, 12796, 25595
7204, 276, 555
7205, 15599, 31201
7206, 24359, 48721
7207, 17302, 34607
7208, 4021, 8045
7209, 28421, 56845
7210, 13884, 27771
7211, 24728, 49459
7212, 4913, 9829
7213, 4427, 8857
7214, 5243, 10489
7215, 5347, 10697
7216, 11894, 23791
7217, 10054, 20111
7218, 27242, 54487
7219, 23991, 47985
7220, 15702, 31407
7221, 25298, 50599
7222, 4739, 9481
7223, 7031, 14065
7224, 3896, 7795
7225, 17417, 34837
7226, 391, 785
7227, 20652, 41307
7228, 14862, 29727
7229, 28774, 57551
7230, 20758, 41519
7231, 21069, 42141
7232, 6535, 13073
7233, 1322, 2647
7234, 22653, 45309
7235, 19774, 39551
7236, 20101, 40205
7237, 26879, 53761
7238, 18383, 36769
7239, 17686, 35375
7240, 21201, 42405
7241, 24796, 49595
7242, 1031, 2065
7243, 28709, 57421
7244, 29966, 59935
7245, 27688, 55379
7246, 27788, 55579
7247, 5302, 10607
7248, 20715, 41433
7249, 11298, 22599
7250, 8486, 16975
7251, 19345, 38693
7252, 6045, 12093
7253, 23168, 46339
7254, 16880, 33763
7255, 19396, 38795
7256, 15501, 31005
7257, 4950, 9903
7258, 22463, 44929
7259, 9123, 18249
7260, 23117, 46237
7261, 266, 535
7262, 178, 359
7263, 782, 1567
7264, 25553, 51109
7265, 25254, 50511
7266, 5371, 10745
7267, 1474, 2951
7268, 172, 347
7269, 21406, 42815
7270, 4109, 8221
7271, 22034, 44071
7272, 23736, 47475
7273, 7826, 15655
7274, 677, 1357
7275, 28424, 56851
7276, 8746, 17495
7277, 6533, 13069
7278, 12382, 24767
7279, 10118, 20239
7280, 14245, 28493
7281, 27759, 55521
7282, 3280, 6563
7283, 25826, 51655
7284, 4286, 8575
7285, 4576, 9155
7286, 23944, 47891
7287, 13778, 27559
7288, 16864, 33731
7289, 19175, 38353
7290, 9326, 18655
7291, 1396, 2795
7292, 529, 1061
7293, 2610, 5223
7294, 25475, 50953
7295, 2657, 5317
7296, 22548, 45099
7297, 6774, 13551
7298, 14778, 29559
7299, 2594, 5191
7300, 10753, 21509
7301, 1042, 2087
7302, 16905, 33813
7303, 739, 1481
7304, 18642, 37287
7305, 191, 385
7306, 26815, 53633
7307, 22856, 45715
7308, 18031, 36065
7309, 13738, 27479
7310, 11032, 22067
7311, 3038, 6079
7312, 18188, 36379
7313, 23285, 46573
7314, 29967, 59937
7315, 29363, 58729
7316, 28065, 56133
7317, 23098, 46199
7318, 4467, 8937
7319, 29992, 59987
7320, 27802, 55607
7321, 8834, 17671
7322, 24637, 49277
7323, 11301, 22605
7324, 3792, 7587
7325, 21142, 42287
7326, 18209, 36421
7327, 24670, 49343
7328, 19641, 39285
7329, 18787, 37577
7330, 4195, 8393
7331, 15829, 31661
7332, 16859, 33721
7333, 5539, 11081
7334, 11244, 22491
7335, 24736, 49475
7336, 5767, 11537
7337, 2234, 4471
7338, 1693, 3389
7339, 7917, 15837
7340, 12739, 25481
7341, 28894, 57791
7342, 27619, 55241
7343, 13379, 26761
7344, 18312, 36627
7345, 15995, 31993
7346, 9612, 19227
7347, 12811, 25625
7348, 5934, 11871
7349, 6358, 12719
7350, 19929, 39861
7351, 22862, 45727
7352, 28196, 56395
7353, 9712, 19427
7354, 2004, 4011
7355, 16832, 33667
7356, 17124, 34251
7357, 2477, 4957
7358, 4579, 9161
7359, 29182, 58367
7360, 1782, 3567
7361, 24629, 49261
7362, 26270, 52543
7363, 19732, 39467
