,X,Y,Z
6057, 9, 26405, 79381
6058, 26, 17018, 52410
6059, 63, 25955, 85807
6060, 87, 7796, 38530
6061, 85, 5263, 30243
6062, 56, 18008, 60300
6063, 14, 28287, 85257
6064, 79, 15164, 57978
6065, 25, 1398, 5448
6066, 75, 10961, 44137
6067, 98, 5083, 34461
6068, 6, 838, 2590
6069, 29, 15195, 47271
6070, 97, 2361, 25905
6071, 46, 7442, 26562
6072, 57, 26640, 86422
6073, 70, 10518, 41358
6074, 4, 9143, 27465
6075, 93, 26229, 95989
6076, 42, 13674, 44554
6077, 65, 25392, 84630
6078, 25, 20966, 64152
6079, 37, 25991, 80715
6080, 59, 14843, 51495
6081, 69, 17015, 60571
6082, 15, 25908, 78178
6083, 45, 2130, 10444
6084, 69, 16314, 58468
6085, 41, 5550, 20016
6086, 54, 2630, 13726
6087, 32, 9168, 29556
6088, 3, 21622, 64888
6089, 28, 11786, 36930
6090, 84, 866, 16714
6091, 25, 21651, 66207
6092, 84, 25167, 89617
6093, 83, 15286, 59640
6094, 43, 7939, 27519
6095, 1, 22302, 66912
6096, 64, 6202, 26802
6097, 83, 1312, 17718
6098, 49, 18521, 60369
6099, 48, 21113, 67951
6100, 48, 8833, 31111
6101, 1, 11626, 34884
6102, 90, 12726, 54382
6103, 52, 12769, 43719
6104, 33, 13121, 41545
6105, 12, 27914, 84034
6106, 46, 12370, 41346
6107, 23, 22853, 69621
6108, 41, 23274, 73188
6109, 98, 16938, 70026
6110, 97, 12792, 57198
6111, 10, 10698, 32298
6112, 82, 12483, 50901
6113, 43, 4920, 18462
6114, 97, 3463, 29211
6115, 5, 22089, 66321
6116, 69, 19299, 67423
6117, 92, 24727, 91113
6118, 19, 9074, 27948
6119, 96, 1996, 24424
6120, 85, 2361, 21537
6121, 73, 20765, 72957
6122, 50, 20033, 65103
6123, 29, 21012, 64722
6124, 77, 10500, 43362
6125, 87, 3731, 26335
6126, 87, 8974, 42064
6127, 75, 742, 13480
6128, 93, 12892, 55978
6129, 80, 29240, 100524
6130, 63, 520, 9502
6131, 28, 121, 1935
6132, 30, 11816, 37252
6133, 90, 318, 17158
6134, 36, 451, 3949
6135, 96, 6681, 38479
6136, 53, 12069, 41829
6137, 92, 14667, 60933
6138, 76, 27045, 92691
6139, 84, 20615, 75961
6140, 20, 10853, 33363
6141, 89, 11513, 50385
6142, 0, 7818, 23458
6143, 80, 4231, 25497
6144, 14, 8142, 24822
6145, 82, 28759, 99729
6146, 31, 1826, 7404
6147, 98, 1889, 24879
6148, 89, 4759, 30123
6149, 96, 21862, 84022
6150, 17, 25214, 76224
6151, 57, 4433, 19801
6152, 7, 20942, 62928
6153, 68, 876, 11880
6154, 80, 11719, 47961
6155, 11, 6695, 20331
6156, 98, 4309, 32139
6157, 98, 7525, 41787
6158, 6, 25783, 77425
6159, 19, 119, 1083
6160, 59, 20448, 68310
6161, 30, 23197, 71395
6162, 1, 4638, 13920
6163, 7, 10777, 32433
6164, 76, 5241, 27279
6165, 98, 5911, 36945
6166, 86, 12382, 51942
6167, 58, 18939, 63549
6168, 74, 29181, 98499
6169, 26, 22041, 67479
6170, 6, 23023, 69145
6171, 36, 10362, 33682
6172, 36, 25116, 77944
6173, 98, 21469, 83619
6174, 52, 18908, 62136
6175, 57, 24061, 78685
6176, 9, 27996, 84154
6177, 28, 29202, 89178
6178, 25, 11332, 35250
6179, 50, 7322, 26970
6180, 82, 9110, 40782
6181, 12, 29785, 89647
6182, 19, 16089, 48993
6183, 21, 21663, 65875
6184, 86, 25720, 91956
6185, 82, 3273, 23271
6186, 47, 16741, 54645
6187, 59, 10506, 38484
6188, 92, 721, 19095
6189, 35, 14444, 45786
6190, 38, 13888, 44556
6191, 69, 13329, 49513
6192, 9, 472, 1582
6193, 71, 27583, 92835
6194, 68, 29403, 97461
6195, 0, 7068, 21208
6196, 31, 950, 4776
6197, 72, 3893, 22051
6198, 72, 57, 10543
6199, 71, 149, 10533
6200, 3, 20999, 63019
6201, 75, 19381, 69397
6202, 5, 19312, 57990
6203, 89, 2095, 22131
6204, 91, 78, 16800
6205, 38, 10007, 32913
6206, 45, 9772, 33370
6207, 1, 5740, 17226
6208, 69, 16302, 58432
6209, 8, 28843, 86661
6210, 8, 5933, 17931
6211, 0, 8869, 26611
6212, 47, 19617, 63273
6213, 77, 2178, 18396
6214, 17, 1428, 4866
6215, 42, 9718, 32686
6216, 53, 14196, 48210
6217, 69, 13795, 50911
6218, 37, 29529, 91329
6219, 42, 15103, 48841
6220, 90, 1945, 22039
6221, 33, 28648, 88126
6222, 3, 10728, 32206
6223, 41, 22421, 70629
6224, 66, 28180, 93256
6225, 51, 7646, 28144
6226, 78, 24192, 84748
6227, 71, 24895, 84771
6228, 86, 27166, 96294
6229, 77, 18905, 68577
6230, 10, 18627, 56085
6231, 78, 4537, 25783
6232, 96, 25990, 96406
6233, 85, 25181, 89997
6234, 16, 18537, 56127
6235, 73, 11124, 44034
6236, 43, 17211, 55335
6237, 68, 22246, 75990
6238, 25, 26044, 79386
6239, 86, 2276, 21624
6240, 13, 2003, 6351
6241, 62, 1121, 11055
6242, 23, 8733, 27261
6243, 73, 15089, 55929
6244, 68, 7159, 30729
6245, 49, 29105, 92121
6246, 88, 6269, 34299
6247, 27, 6551, 21115
6248, 24, 260, 1936
6249, 35, 23595, 73239
6250, 60, 28133, 91603
6251, 47, 19526, 63000
6252, 72, 2107, 16693
6253, 47, 5145, 19857
6254, 39, 4592, 16822
6255, 72, 17522, 62938
6256, 81, 15170, 58636
6257, 36, 10555, 34261
6258, 69, 20300, 70426
6259, 5, 18243, 54783
6260, 49, 194, 5388
6261, 60, 26434, 86506
6262, 1, 11324, 33978
6263, 11, 21015, 63291
6264, 61, 695, 9531
6265, 54, 8787, 32197
6266, 39, 6936, 23854
6267, 67, 20219, 69639
6268, 96, 10531, 50029
6269, 33, 21386, 66340
6270, 22, 1435, 5277
6271, 74, 6454, 30318
6272, 77, 19355, 69927
6273, 83, 1396, 17970
6274, 62, 26452, 87048
6275, 43, 20926, 66480
6276, 13, 24536, 73950
6277, 34, 4244, 15048
6278, 86, 23110, 84126
6279, 97, 961, 21705
6280, 63, 14183, 50491
6281, 67, 10207, 39603
6282, 72, 6985, 31327
6283, 78, 6429, 31459
6284, 66, 6185, 27271
6285, 10, 13632, 41100
6286, 0, 150, 454
6287, 45, 7912, 27790
6288, 43, 9428, 31986
6289, 44, 1557, 8547
6290, 93, 2639, 25219
6291, 0, 23017, 69055
6292, 80, 5488, 29268
6293, 21, 18352, 55942
6294, 28, 3301, 11475
6295, 19, 11037, 33837
6296, 86, 16347, 63837
6297, 26, 21462, 65742
6298, 22, 19903, 60681
6299, 31, 17460, 54306
6300, 68, 28742, 95478
6301, 23, 19779, 60399
6302, 46, 6042, 22362
6303, 40, 11281, 37047
6304, 82, 4534, 27054
6305, 46, 3109, 13563
6306, 70, 16659, 59781
6307, 0, 4941, 14827
6308, 67, 9860, 38562
6309, 22, 23197, 70563
6310, 89, 16990, 66816
6311, 58, 900, 9432
6312, 87, 4317, 28093
6313, 70, 321, 10767
6314, 75, 9667, 40255
6315, 87, 7622, 38008
6316, 53, 11074, 38844
6317, 8, 9116, 27480
6318, 21, 18460, 56266
6319, 60, 19256, 64972
6320, 66, 12553, 46375
6321, 42, 27820, 86992
6322, 16, 26969, 81423
6323, 38, 25968, 80796
6324, 56, 426, 7554
6325, 72, 2915, 19117
6326, 55, 3324, 16026
6327, 97, 20749, 81069
6328, 48, 29491, 93085
6329, 31, 2551, 9579
6330, 94, 10909, 50403
6331, 78, 10077, 42403
6332, 69, 5861, 27109
6333, 88, 13394, 55674
6334, 96, 11879, 54073
6335, 44, 15077, 49107
6336, 31, 101, 2229
6337, 75, 28851, 97807
6338, 73, 18841, 67185
6339, 19, 27612, 83562
6340, 97, 15932, 66618
6341, 21, 4107, 13207
6342, 88, 4870, 30102
6343, 96, 19632, 77332
6344, 58, 934, 9534
6345, 30, 4240, 14524
6346, 27, 613, 3301
6347, 79, 5760, 29766
6348, 64, 21751, 73449
6349, 44, 28525, 89451
6350, 26, 1426, 5634
6351, 5, 28064, 84246
6352, 77, 9761, 41145
6353, 14, 21824, 65868
6354, 92, 18203, 71541
6355, 86, 233, 15495
6356, 68, 2160, 15732
6357, 13, 4763, 14631
6358, 34, 3779, 13653
6359, 25, 14374, 44376
6360, 2, 13054, 39174
6361, 15, 27781, 83797
6362, 38, 15347, 48933
6363, 3, 21688, 65086
6364, 18, 23359, 70729
6365, 83, 14582, 57528
6366, 81, 29044, 100258
6367, 63, 2546, 15580
6368, 40, 23927, 74985
6369, 46, 19294, 62118
6370, 81, 23334, 83128
6371, 24, 1965, 7051
6372, 19, 13630, 41616
6373, 17, 12574, 38304
6374, 56, 20092, 66552
6375, 22, 5110, 16302
6376, 63, 17923, 61711
6377, 53, 15884, 53274
6378, 35, 15102, 47760
6379, 5, 2651, 8007
6380, 11, 29574, 88968
6381, 70, 26868, 90408
6382, 16, 27334, 82518
6383, 45, 27234, 85756
6384, 20, 2653, 8763
6385, 24, 738, 3370
6386, 56, 4867, 20877
6387, 93, 22562, 84988
6388, 92, 832, 19428
6389, 93, 2153, 23761
6390, 98, 13434, 59514
6391, 35, 5288, 18318
6392, 56, 21885, 71931
6393, 41, 9264, 31158
6394, 82, 19455, 71817
6395, 50, 26755, 85269
6396, 87, 15252, 60898
6397, 56, 19311, 64209
6398, 99, 21248, 83350
6399, 88, 7545, 38127
6400, 49, 28572, 90522
6401, 52, 29798, 94806
6402, 21, 4091, 13159
6403, 24, 21248, 64900
6404, 33, 22988, 71146
6405, 88, 2278, 22326
6406, 52, 14082, 47658
6407, 53, 8901, 32325
6408, 63, 20019, 67999
6409, 26, 12790, 39726
6410, 55, 23102, 75360
6411, 37, 5416, 18990
6412, 90, 9521, 44767
6413, 54, 8304, 30748
6414, 46, 10858, 36810
6415, 67, 26045, 87117
6416, 91, 9212, 44202
6417, 93, 19809, 76729
6418, 92, 1876, 22560
6419, 58, 6093, 25011
6420, 53, 13596, 46410
6421, 75, 11420, 45514
6422, 62, 24671, 81705
6423, 39, 23252, 72802
6424, 99, 28910, 106336
6425, 21, 28264, 85678
6426, 10, 25859, 77781
6427, 47, 16129, 52809
6428, 97, 245, 19557
6429, 0, 7165, 21499
6430, 93, 1355, 21367
6431, 31, 14776, 46254
6432, 42, 4676, 17560
6433, 0, 1035, 3109
6434, 70, 16982, 60750
6435, 74, 1251, 14709
6436, 60, 14886, 51862
6437, 53, 516, 7170
6438, 84, 20183, 74665
6439, 31, 3421, 12189
6440, 76, 21110, 74886
6441, 54, 21645, 70771
6442, 24, 2662, 9142
6443, 27, 21398, 65656
6444, 82, 18487, 68913
6445, 17, 26145, 79017
6446, 20, 3053, 9963
6447, 3, 17394, 52204
6448, 99, 1038, 22720
6449, 52, 3437, 15723
6450, 69, 7755, 32791
6451, 29, 345, 2721
6452, 61, 27827, 90927
6453, 75, 16357, 60325
6454, 26, 13492, 41832
6455, 2, 16104, 48324
6456, 5, 23443, 70383
6457, 84, 21357, 78187
6458, 19, 20798, 63120
6459, 6, 29807, 89497
6460, 87, 2353, 22201
6461, 58, 6881, 27375
6462, 59, 1382, 11112
6463, 48, 25330, 80602
6464, 56, 27568, 88980
6465, 82, 21134, 76854
6466, 54, 3193, 15415
6467, 82, 26920, 94212
6468, 30, 9354, 29866
6469, 53, 23735, 76827
6470, 44, 22588, 71640
6471, 74, 10238, 41670
6472, 32, 18701, 58155
6473, 91, 19985, 76521
6474, 32, 5445, 18387
6475, 80, 485, 14259
6476, 50, 1449, 9351
6477, 26, 19015, 58401
6478, 90, 8591, 41977
6479, 6, 10560, 31756
6480, 7, 20579, 61839
6481, 17, 12407, 37803
6482, 38, 4649, 16839
6483, 6, 8455, 25441
6484, 74, 3445, 21291
6485, 90, 6066, 34402
6486, 74, 5048, 26100
6487, 71, 13606, 50904
6488, 32, 11179, 35589
6489, 44, 7040, 24996
6490, 88, 6897, 36183
6491, 56, 25871, 83889
6492, 45, 13048, 43198
6493, 90, 810, 18634
6494, 77, 25888, 89526
6495, 20, 23908, 72528
6496, 10, 25119, 75561
6497, 74, 766, 13254
6498, 83, 18596, 69570
6499, 40, 19582, 61950
6500, 97, 10042, 48948
6501, 78, 11999, 48169
6502, 4, 21871, 65649
6503, 93, 1769, 22609
6504, 13, 26678, 80376
6505, 7, 1730, 5292
6506, 21, 17803, 54295
6507, 15, 1717, 5605
6508, 74, 6997, 31947
6509, 1, 7458, 22380
6510, 96, 15760, 65716
6511, 42, 1206, 7150
6512, 59, 12203, 43575
6513, 25, 28349, 86301
6514, 35, 23855, 74019
6515, 37, 17173, 54261
6516, 4, 17826, 53514
6517, 3, 21573, 64741
6518, 71, 8107, 34407
6519, 10, 29134, 87606
6520, 20, 14199, 43401
6521, 63, 20192, 68518
6522, 17, 3162, 10068
6523, 76, 11552, 46212
6524, 43, 29114, 91044
6525, 8, 9384, 28284
6526, 76, 14121, 53919
6527, 70, 11599, 44601
6528, 9, 7121, 21529
6529, 1, 19755, 59271
6530, 52, 4373, 18531
6531, 89, 4181, 28389
6532, 61, 4213, 20085
6533, 2, 11756, 35280
6534, 25, 2226, 7932
6535, 73, 2349, 17709
6536, 87, 9779, 44479
6537, 57, 9953, 36361
6538, 43, 1400, 7902
6539, 68, 7751, 32505
6540, 50, 18413, 60243
6541, 78, 28403, 97381
6542, 23, 29233, 88761
6543, 65, 23079, 77691
6544, 15, 23895, 72139
6545, 22, 16513, 50511
6546, 12, 14748, 44536
6547, 91, 29637, 105477
6548, 5, 891, 2727
6549, 10, 21981, 66147
6550, 67, 15054, 54144
6551, 32, 26910, 82782
6552, 91, 5429, 32853
6553, 89, 13773, 57165
6554, 18, 12219, 37309
6555, 27, 10466, 32860
6556, 33, 951, 5035
6557, 72, 20491, 71845
6558, 67, 8945, 35817
6559, 74, 5876, 28584
6560, 35, 2518, 10008
6561, 69, 27078, 90760
6562, 38, 16398, 52086
6563, 84, 24814, 88558
6564, 4, 28283, 84885
6565, 80, 23071, 82017
6566, 14, 29764, 89688
6567, 19, 8858, 27300
6568, 0, 14660, 43984
6569, 14, 5805, 17811
6570, 40, 24285, 76059
6571, 60, 23161, 76687
6572, 59, 24288, 79830
6573, 74, 4089, 23223
6574, 10, 4529, 13791
6575, 75, 11840, 46774
6576, 88, 24486, 88950
6577, 78, 24066, 84370
6578, 70, 8625, 35679
6579, 47, 2598, 12216
6580, 91, 15, 16611
6581, 27, 15546, 48100
6582, 96, 1887, 24097
6583, 68, 20312, 70188
6584, 87, 6951, 35995
6585, 48, 22664, 72604
6586, 24, 20307, 62077
6587, 19, 29845, 90261
6588, 24, 26416, 80404
6589, 59, 27332, 88962
6590, 78, 6841, 32695
6591, 92, 7826, 40410
6592, 26, 12799, 39753
6593, 9, 9790, 29536
6594, 32, 28622, 87918
6595, 69, 10887, 42187
6596, 96, 3981, 30379
6597, 53, 29623, 94491
6598, 63, 23142, 77368
6599, 88, 18400, 70692
6600, 18, 6055, 18817
6601, 96, 2358, 25510
6602, 66, 23656, 79684
6603, 93, 27837, 100813
6604, 96, 2367, 25537
6605, 60, 4212, 19840
6606, 9, 11856, 35734
6607, 22, 6771, 21285
6608, 37, 1960, 8622
6609, 8, 16257, 48903
6610, 28, 20396, 62760
6611, 73, 29193, 98241
6612, 85, 2350, 21504
6613, 86, 26909, 95523
6614, 42, 26528, 83116
6615, 98, 6331, 38205
6616, 31, 24460, 75306
6617, 54, 2591, 13609
6618, 14, 51, 549
6619, 82, 27770, 96762
6620, 3, 23140, 69442
6621, 32, 9490, 30522
6622, 57, 20671, 68515
6623, 68, 2154, 15714
6624, 69, 6907, 30247
6625, 90, 6867, 36805
6626, 78, 1381, 16315
6627, 32, 6498, 21546
6628, 52, 490, 6882
6629, 43, 1476, 8130
6630, 45, 15702, 51160
6631, 19, 624, 2598
6632, 56, 622, 8142
6633, 9, 17996, 54154
6634, 96, 7563, 41125
6635, 89, 20819, 78303
6636, 41, 1240, 7086
6637, 88, 16549, 65139
6638, 25, 6735, 21459
6639, 76, 767, 13857
6640, 74, 15150, 56406
6641, 81, 7484, 35578
6642, 86, 15823, 62265
6643, 18, 6172, 19168
6644, 95, 28040, 102174
6645, 0, 1557, 4675
6646, 67, 2209, 15609
6647, 18, 1111, 3985
6648, 63, 14500, 51442
6649, 70, 12900, 48504
6650, 88, 27690, 98562
6651, 27, 11472, 35878
6652, 6, 23443, 70405
6653, 32, 28469, 87459
6654, 33, 14149, 44629
6655, 95, 22714, 86196
6656, 0, 24634, 73906
6657, 73, 8133, 35061
6658, 4, 1395, 4221
6659, 82, 6590, 33222
6660, 9, 5074, 15388
6661, 24, 12311, 38089
6662, 86, 24406, 88014
6663, 33, 9865, 31777
6664, 15, 20328, 61438
6665, 40, 5792, 20580
6666, 50, 3206, 14622
6667, 83, 17529, 66369
6668, 59, 4189, 19533
6669, 59, 12491, 44439
6670, 13, 26604, 80154
6671, 20, 3108, 10128
6672, 95, 24807, 92475
6673, 80, 28533, 98403
6674, 32, 9817, 31503
6675, 80, 2209, 19431
6676, 17, 4238, 13296
6677, 36, 21362, 66682
6678, 25, 11312, 35190
6679, 44, 26109, 82203
6680, 7, 15536, 46710
6681, 76, 14854, 56118
6682, 90, 15847, 63745
6683, 50, 4567, 18705
6684, 58, 10494, 38214
6685, 53, 1085, 8877
6686, 49, 139, 5223
6687, 48, 21444, 68944
6688, 72, 26620, 90232
6689, 35, 19797, 61845
6690, 86, 19001, 71799
6691, 10, 22492, 67680
6692, 81, 21381, 77269
6693, 51, 4958, 20080
6694, 60, 17061, 58387
6695, 36, 18539, 58213
6696, 73, 21829, 76149
6697, 94, 22433, 84975
6698, 69, 21399, 73723
6699, 96, 17009, 69463
6700, 28, 2573, 9291
6701, 59, 12582, 44712
6702, 73, 26985, 91617
6703, 22, 6690, 21042
6704, 9, 29763, 89455
6705, 69, 28267, 94327
6706, 98, 907, 21933
6707, 9, 28519, 85723
6708, 24, 8319, 26113
6709, 74, 4580, 24696
6710, 47, 5375, 20547
6711, 5, 4699, 14151
6712, 4, 16879, 50673
6713, 33, 7798, 25576
6714, 89, 13533, 56445
6715, 28, 14287, 44433
6716, 94, 16611, 67509
6717, 9, 13307, 40087
6718, 1, 7887, 23667
6719, 88, 2199, 22089
6720, 20, 22658, 68778
6721, 31, 1681, 6969
6722, 17, 918, 3336
6723, 56, 16379, 55413
6724, 70, 3908, 21528
6725, 33, 25867, 79783
6726, 58, 10628, 38616
6727, 50, 15446, 51342
6728, 64, 2629, 16083
6729, 25, 12687, 39315
6730, 7, 23808, 71526
6731, 30, 1914, 7546
6732, 78, 28600, 97972
6733, 58, 20982, 69678
6734, 29, 12549, 39333
6735, 66, 20794, 71098
6736, 79, 15234, 58188
6737, 0, 4703, 14113
6738, 5, 4003, 12063
6739, 37, 1007, 5763
6740, 43, 2971, 12615
6741, 47, 5852, 21978
6742, 50, 6781, 25347
6743, 48, 29411, 92845
6744, 77, 24225, 84537
6745, 56, 10227, 36957
6746, 28, 23369, 71679
6747, 23, 1481, 5505
6748, 70, 24964, 84696
6749, 23, 20254, 61824
6750, 69, 17491, 61999
6751, 89, 6915, 36591
6752, 64, 6155, 26661
6753, 74, 17227, 62637
6754, 8, 250, 882
6755, 12, 2347, 7333
6756, 95, 21837, 83565
6757, 24, 9565, 29851
6758, 57, 5681, 23545
6759, 46, 5771, 21549
6760, 3, 1081, 3265
6761, 3, 3242, 9748
6762, 38, 21248, 66636
6763, 39, 4052, 15202
6764, 24, 16399, 50353
6765, 7, 25467, 76503
6766, 18, 4353, 13711
6767, 57, 5547, 23143
6768, 81, 15589, 59893
6769, 41, 5007, 18387
6770, 20, 17635, 53709
6771, 14, 26423, 79665
6772, 82, 35, 13557
6773, 33, 664, 4174
6774, 0, 24298, 72898
6775, 37, 15317, 48693
6776, 66, 26886, 89374
6777, 5, 24253, 72813
6778, 75, 1597, 16045
6779, 82, 612, 15288
6780, 26, 2337, 8367
6781, 7, 15126, 45480
6782, 82, 25430, 89742
6783, 45, 12217, 40705
6784, 72, 19671, 69385
6785, 18, 1795, 6037
6786, 19, 23718, 71880
6787, 51, 2572, 12922
6788, 88, 29666, 104490
6789, 98, 5269, 35019
6790, 80, 19182, 70350
6791, 49, 11081, 38049
6792, 91, 22992, 85542
6793, 19, 4403, 13935
6794, 85, 8151, 38907
6795, 94, 6080, 35916
6796, 27, 3713, 12601
6797, 43, 198, 4296
6798, 90, 7067, 37405
6799, 74, 2997, 19947
6800, 44, 16042, 52002
6801, 41, 27197, 84957
6802, 96, 23946, 90274
6803, 38, 17905, 56607
6804, 34, 27733, 85515
6805, 66, 13659, 49693
6806, 79, 17543, 65115
6807, 53, 24943, 80451
6808, 96, 559, 20113
6809, 28, 2836, 10080
6810, 74, 8072, 35172
6811, 30, 2528, 9388
6812, 14, 200, 996
6813, 58, 10275, 37557
6814, 51, 11801, 40609
6815, 67, 40, 9102
6816, 32, 23846, 73590
6817, 41, 16055, 51531
6818, 26, 28888, 88020
6819, 63, 28382, 93088
6820, 34, 1043, 5445
6821, 78, 13042, 51298
6822, 67, 18938, 65796
6823, 61, 3792, 18822
6824, 38, 13946, 44730
6825, 74, 10088, 41220
6826, 21, 28102, 85192
6827, 48, 7037, 25723
6828, 1, 14670, 44016
6829, 84, 22950, 82966
6830, 87, 8981, 42085
6831, 89, 6041, 33969
6832, 10, 18195, 54789
6833, 35, 20136, 62862
6834, 67, 21465, 73377
6835, 92, 24972, 91848
6836, 41, 2371, 10479
6837, 62, 20322, 68658
6838, 22, 28050, 85122
6839, 59, 6131, 25359
6840, 6, 24555, 73741
6841, 53, 13624, 46494
6842, 26, 4570, 15066
6843, 80, 19998, 72798
6844, 7, 9803, 29511
6845, 15, 1670, 5464
6846, 72, 5850, 27922
6847, 79, 4240, 25206
6848, 81, 28473, 98545
6849, 66, 25369, 84823
6850, 90, 22482, 83650
6851, 59, 14722, 51132
6852, 68, 13230, 48942
6853, 5, 16563, 49743
6854, 78, 21910, 77902
6855, 72, 5472, 26788
6856, 14, 4216, 13044
6857, 90, 603, 18013
6858, 1, 9996, 29994
6859, 3, 22347, 67063
6860, 44, 24246, 76614
6861, 32, 7883, 25701
6862, 29, 14767, 45987
6863, 18, 23957, 72523
6864, 45, 7264, 25846
6865, 71, 14609, 53913
6866, 19, 25102, 76032
6867, 8, 17992, 54108
6868, 29, 9404, 29898
6869, 83, 12526, 51360
6870, 45, 15437, 50365
6871, 3, 21408, 64246
6872, 52, 14570, 49122
6873, 29, 9578, 30420
6874, 10, 23715, 71349
6875, 29, 8332, 26682
6876, 60, 22617, 75055
6877, 42, 1662, 8518
6878, 25, 20443, 62583
6879, 26, 9521, 29919
6880, 70, 26959, 90681
6881, 37, 408, 3966
6882, 22, 27604, 83784
6883, 92, 2919, 25689
6884, 38, 12645, 40827
6885, 33, 15899, 49879
6886, 53, 28672, 91638
6887, 89, 21306, 79764
6888, 66, 7688, 31780
6889, 5, 27100, 81354
6890, 97, 185, 19377
6891, 13, 18282, 55188
6892, 67, 23802, 80388
6893, 7, 5542, 16728
6894, 82, 12711, 51585
6895, 30, 16875, 52429
6896, 56, 17615, 59121
6897, 49, 25014, 79848
6898, 19, 619, 2583
6899, 70, 16486, 59262
6900, 73, 3441, 20985
6901, 79, 1296, 16374
6902, 13, 21240, 64062
6903, 13, 18614, 56184
6904, 42, 22684, 71584
6905, 15, 25577, 77185
6906, 90, 18980, 73144
6907, 52, 7532, 28008
6908, 45, 2658, 12028
6909, 15, 6219, 19111
6910, 3, 19291, 57895
6911, 67, 16972, 59898
6912, 36, 29096, 89884
6913, 79, 29300, 100386
6914, 46, 18204, 58848
6915, 39, 20685, 65101
6916, 80, 16551, 62457
6917, 4, 27495, 82521
6918, 85, 23418, 84708
6919, 65, 7325, 30429
6920, 27, 21868, 67066
6921, 6, 9881, 29719
6922, 65, 17565, 61149
6923, 81, 10267, 43927
6924, 3, 21081, 63265
6925, 11, 20085, 60501
6926, 72, 7487, 32833
6927, 76, 26843, 92085
6928, 72, 1698, 15466
6929, 22, 16601, 50775
6930, 19, 28463, 86115
6931, 75, 23589, 82021
6932, 34, 9936, 32124
6933, 81, 2967, 22027
6934, 77, 5073, 27081
6935, 5, 27510, 82584
6936, 68, 21826, 74730
6937, 91, 14581, 60309
6938, 14, 25756, 77664
6939, 45, 8445, 29389
6940, 83, 1399, 17979
6941, 95, 27693, 101133
6942, 21, 15258, 46660
6943, 10, 11296, 34092
6944, 97, 28292, 103698
6945, 67, 19950, 68832
6946, 7, 17388, 52266
6947, 25, 13813, 42693
6948, 79, 28596, 98274
6949, 73, 18649, 66609
6950, 13, 6724, 20514
6951, 6, 1481, 4519
6952, 11, 27876, 83874
6953, 66, 5636, 25624
6954, 45, 15720, 51214
6955, 96, 108, 18760
6956, 94, 7443, 40005
6957, 62, 6522, 27258
6958, 66, 20150, 69166
6959, 24, 13987, 43117
6960, 71, 26648, 90030
6961, 89, 3770, 27156
6962, 56, 8858, 32850
6963, 42, 26053, 81691
6964, 86, 7963, 38685
6965, 37, 1332, 6738
6966, 69, 8474, 34948
6967, 44, 28703, 89985
6968, 67, 1306, 12900
6969, 22, 11471, 35385
6970, 15, 283, 1303
6971, 89, 18304, 70758
6972, 45, 10086, 34312
6973, 92, 29285, 104787
6974, 39, 4825, 17521
6975, 15, 26349, 79501
6976, 91, 1572, 21282
6977, 25, 27717, 84405
6978, 31, 1875, 7551
6979, 21, 10014, 30928
6980, 65, 3277, 18285
6981, 48, 5808, 22036
